episode,timestep,reward
6719,8848000,4404.8682
6724,8856000,4139.5227
6730,8864000,3861.7096
6736,8872000,3903.5064
6741,8880000,4361.2686
6746,8888000,4182.8841
6752,8896000,3613.4583
6757,8904000,4006.5511
6763,8912000,4057.6199
6769,8920000,3695.666
6776,8928000,2777.2314
6781,8936000,3825.2729
6787,8944000,3774.8114
6792,8952000,4173.9015
6797,8960000,4294.3751
6803,8968000,4059.9133
6809,8976000,3824.3641
6814,8984000,4299.1846
6820,8992000,3472.4935
6825,9000000,4160.9745
6831,9008000,3889.4252
6836,9016000,4230.4203
6840,9024000,4588.9763
6846,9032000,3542.9912
6853,9040000,3358.3904
6858,9048000,3741.233
6864,9056000,3584.7135
6869,9064000,4025.1365
6875,9072000,2698.6258
6882,9080000,2955.7005
6886,9088000,4091.5592
6891,9096000,3815.2878
6896,9104000,3399.3158
6901,9112000,4732.9282
6906,9120000,4055.9104
6910,9128000,4514.8627
6917,9136000,3446.8937
6922,9144000,3971.8931
6926,9152000,4649.7431
6932,9160000,4019.295
6938,9168000,3870.2131
6943,9176000,4360.6865
6948,9184000,3944.6211
6954,9192000,3929.6102
6959,9200000,3130.4549
6965,9208000,4011.7127
6970,9216000,3769.5964
6976,9224000,3864.3665
6982,9232000,3008.9668
6989,9240000,2603.8244
6993,9248000,4536.1581
6998,9256000,4446.0258
7004,9264000,3521.135
7009,9272000,4172.3317
7014,9280000,4087.7974
7019,9288000,4129.3487
7024,9296000,4099.4724
7030,9304000,3774.012
7035,9312000,4139.3156
7042,9320000,3475.3831
7046,9328000,3728.1757
7051,9336000,4584.429
7056,9344000,4135.3251
7061,9352000,4103.9802
7067,9360000,3528.9592
7072,9368000,4047.292
7077,9376000,4545.4015
7081,9384000,4508.3746
7086,9392000,4781.1552
7091,9400000,4159.1622
7097,9408000,3630.8862
7101,9416000,4027.388
7106,9424000,4464.4504
7112,9432000,3884.4779
7116,9440000,4583.3589
7121,9448000,4599.6776
7127,9456000,3560.6506
7132,9464000,4045.8664
7136,9472000,4219.1074
7142,9480000,3575.2406
7147,9488000,3728.104
7153,9496000,3758.1478
7158,9504000,3376.194
7163,9512000,4046.1449
7168,9520000,3825.4501
7174,9528000,3114.9192
7179,9536000,4111.6952
7184,9544000,4062.9365
7189,9552000,4664.3099
7194,9560000,4068.7993
7199,9568000,4078.186
7204,9576000,3814.3425
7208,9584000,5235.8217
7215,9592000,2835.3095
7221,9600000,3506.502
7225,9608000,4562.9232
7231,9616000,2998.2907
7237,9624000,3263.8604
7243,9632000,3083.1855
7249,9640000,3357.7093
7255,9648000,3669.4201
7260,9656000,4268.9915
7263,9664000,5483.688
7268,9672000,4602.3231
7272,9680000,4133.9583
7277,9688000,4812.9738
7282,9696000,4467.0426
7287,9704000,4344.6656
7291,9712000,3540.2323
7296,9720000,4635.6078
7301,9728000,4405.4868
7305,9736000,4761.0374
7310,9744000,4433.6329
7315,9752000,4398.1042
7320,9760000,4273.3364
7325,9768000,3667.9601
7331,9776000,3286.598
7336,9784000,4142.6235
7341,9792000,4177.6453
7347,9800000,3697.1359
7351,9808000,5120.3005
7356,9816000,4447.8049
7361,9824000,4345.9182
7365,9832000,4727.8137
7369,9840000,4638.9184
7374,9848000,3977.1251
7378,9856000,4635.1801
7383,9864000,4250.2941
7389,9872000,3815.9931
7394,9880000,4145.2434
7398,9888000,4506.8717
7404,9896000,3737.6864
7409,9904000,3982.074
7413,9912000,4718.215
7418,9920000,4279.0105
7423,9928000,4361.596
7428,9936000,4309.5995
7433,9944000,4186.7772
7438,9952000,4185.4773
7443,9960000,3667.6595
7448,9968000,3919.6558
7453,9976000,4130.3636
7458,9984000,4267.6934
7462,9992000,4737.4556
7467,10000000,3968.4597
